Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Really?,Really?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"All right. But, when you are livin’ in a castle everything is done for you: all the time they dress you, they feed you, drive you… Brush your teeth!","All right. But, when you are livin’ in a castle everything is done for you: all the time they dress you, they feed you, drive you… Brush your teeth!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Aw, poor baby.","Aw, poor baby.","{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative 😡
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"I admitted it was a charmed life, until the day my parents cut me off, and suddenly I realized… I don’t know how to do anything.","I admitted it was a charmed life, until the day my parents cut me off, and suddenly I realized… I do not know how to do anything.","{'neg': 0.079, 'neu': 0.755, 'pos': 0.166, 'compound': 0.3182}",0.3182,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Well hey … You’ve got to make some descent mushrooms mincer, ok?","Well hey … You have got to make some descent mushrooms mincer, ok?","{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.5106}",0.5106,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Oh, you think so?","Oh, you think so?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Keep practicing and I just might hire you.,Keep practicing and I just might hire you.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Really?,Really?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,No.,No.,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Come on … What was that?! That was below the frog belt…,Come on … What was that?! That was below the frog belt…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,You said hello and he said what. And you said: Get a ugly face in…,You said hello and he said what. And you said: Get a ugly face in…,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}",-0.5106,Negative 😡
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Anyone for seconds?,Anyone for seconds?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,That was magnificent… You truly have a gift.,That was magnificent… You truly have a gift.,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.7003}",0.7003,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Why thank you!.,Why thank you!.,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4199}",0.4199,Positive 😊
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,There she is. The sweetest firefly of all creation.,There she is. The sweetest firefly of all creation.,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}",0.2732,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Evangeline?,Evangeline?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,"I want to meet this girl, where she is?","I want to meet this girl, where she is?","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",0.0772,Positive 😊
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"How can you miss her, she glows right up there, in front of you. Look how she lights up the sky Ma belle Evangeline","How can you miss her, she glows right up there, in front of you. Look how she lights up the sky Ma belle Evangeline","{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.1531}",-0.1531,Negative 😡
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,"Oh, that ain’t no firefly, that’s a… So far above me yet I Know her heart belongs to only me - J t’adore. - I adore you. - Je t’aime. - I love you. -Evangeline","Oh, that are not no firefly, that is a… So far above me yet I Know her heart belongs to only me - J t’adore. - I adore you. - Je t’aime. - I love you. -Evangeline","{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.8654}",0.8654,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"I’m just translating! You’re my queen of the night So still, so bright To someone as beautiful as she Who loves someone like me","I am just translating! You are my queen of the night So still, so bright To someone as beautiful as she Who loves someone like me","{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.9378}",0.9378,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"No, no. I don’t dance. Love always finds a way, it’s true","No, no. I do not dance. Love always finds a way, it is true","{'neg': 0.418, 'neu': 0.431, 'pos': 0.151, 'compound': -0.6083}",-0.6083,Negative 😡
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,I’ve never danced. And I love you Evangeline,I have never danced. And I love you Evangeline,"{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.5216}",-0.5216,Negative 😡
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"If I can mince, you can dance.","If I can mince, you can dance.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Oooh, yeah! Love is beautiful Love is wonderful Love is everything, do you agree? Mais oui! Look how she lights up the sky I love you, Evangeline","Oooh, yeah! Love is beautiful Love is wonderful Love is everything, do you agree? Mais oui! Look how she lights up the sky I love you, Evangeline","{'neg': 0.0, 'neu': 0.377, 'pos': 0.623, 'compound': 0.9844}",0.9844,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Ah, Lottie’s goodness for a heck of a dance partner. We best we pushin’ on.","Ah, Lottie’s goodness for a heck of a dance partner. We best we pushin’ on.","{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.802}",0.802,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Tiana!,Tiana!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Naveen!,Naveen!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"No, no, no.","No, no, no.","{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6808}",-0.6808,Negative 😡
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Not bad for a 197 year old blind lady. Now, which one of you naughty children been messing with the Shadow Man?","Not bad for a 197 year old blind lady. Now, which one of you naughty children been messing with the Shadow Man?","{'neg': 0.11, 'neu': 0.774, 'pos': 0.116, 'compound': 0.0387}",0.0387,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,We so glad we found you Mama Odie. Ray and Louis here been tellin’ us all about you. We’ve been travelling quite a long way. And you can’t imagine what we’ve been through. And we… And we heard that you …,We so glad we found you Mama Odie. Ray and Louis here been tellin’ us all about you. We have been travelling quite a long way. And you cannot imagine what we have been through. And we… And we heard that you …,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.5095}",0.5095,Positive 😊
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Juju! Come on, over here, you bad boy. Give a little sugar now. Y'all just loves your mama, don’t you? Good to see you again, Ray. How's your Grandma?","Juju! Come on, over here, you bad boy. Give a little sugar now. You all just loves your mama, do not you? Good to see you again, Ray. How is your Grandma?","{'neg': 0.171, 'neu': 0.732, 'pos': 0.097, 'compound': -0.4325}",-0.4325,Negative 😡
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Oh, she's fine. She got in a little trouble for flashin' the neighbors again.","Oh, she is fine. She got in a little trouble for flashin' the neighbors again.","{'neg': 0.149, 'neu': 0.74, 'pos': 0.111, 'compound': -0.1548}",-0.1548,Negative 😡
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,I like that old gal's spunk!,I like that old gal's spunk!,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.4199}",0.4199,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Mama Odie … We don’t want to take too much of your time.,Mama Odie … We do not want to take too much of your time.,"{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.0572}",-0.0572,Negative 😡
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,You want some candies?,You want some candies?,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.0772}",0.0772,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"No, not really.","No, not really.","{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"No, no thank you.","No, no thank you.","{'neg': 0.557, 'neu': 0.127, 'pos': 0.316, 'compound': -0.2263}",-0.2263,Negative 😡
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Well now, that’s too bad. This is a special candy. Woulda turn y’all human. No, no, no, please.","Well now, that is too bad. This is a special candy. Would Have turn you all human. No, no, no, please.","{'neg': 0.334, 'neu': 0.43, 'pos': 0.235, 'compound': -0.4588}",-0.4588,Negative 😡
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,I’m just messing with y’all.,I am just messing with you all.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,How on earth did you know that we want to turn back…,How on earth did you know that we want to turn back…,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.0772}",0.0772,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Mama Odie?,Mama Odie?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,Juju! Why didn’t you tell me my gumbo was burnin’?,Juju! Why did not you tell me my gumbo was burnin’?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,You sure this is the right blind voodoo lady who lives in the boat in the tree in the bayou?,You sure this is the right blind voodoo lady who lives in the boat in the tree in the bayou?,"{'neg': 0.117, 'neu': 0.783, 'pos': 0.1, 'compound': -0.1027}",-0.1027,Negative 😡
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,Pretty sure.,Pretty sure.,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6705}",0.6705,Positive 😊
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"I can’t believe this, got to do everythin’ around here.","I cannot believe this, got to do everythin’ around here.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Mama Odie, if you …","Mama Odie, if you …","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,Taste it. Well?,Taste it. Well?,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.2732}",0.2732,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Hit it hard with a couple of shots of Tabasco, and it’s the bee’s knees! Now, can we…","Hit it hard with a couple of shots of Tabasco, and it is the bee’s knees! Now, can we…","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.1759}",-0.1759,Negative 😡
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Juju! That’s got some zang to it. I guess that’s what we needed. Now, y'all figured out what you need?","Juju! That is got some zang to it. I guess that is what we needed. Now, you all figured out what you need?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"It’s just like you said, Mama Odie. We need to be human.","It is just like you said, Mama Odie. We need to be human.","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}",0.3612,Positive 😊
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,Y'all ain't got hte sense you was born with! You want to be human … But you blind to what you need.,You all are not got hte sense you was born with! You want to be human … But you blind to what you need.,"{'neg': 0.148, 'neu': 0.808, 'pos': 0.044, 'compound': -0.5707}",-0.5707,Negative 😡
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"What we want, what we need … It’s all the same thing, yes?","What we want, what we need … It is all the same thing, yes?","{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.4588}",0.4588,Positive 😊
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"It’s the same thing? No! You listen to your Mama now. Don’t matter what you look like Don’t matter what you wear How many rings you got on your finger We don’t care - No we don’t care Don’t matter where you come from Don’t even matter what you are A dog, a pig, a cow, a goat Had ‘em all in here We had ‘em all in here And they all knew what they wanted What they wanted me to do I told ‘em what they needed Just like I be telling you You got to dig a little deeper Find out who you are You got to dig a little deeper It really ain’t that far When you find out who you are You’ll find out what you need Blue skies and sunshine guaranteed You got to dig - Dig You got to dig - Dig Prince Froggy is a rich little boy You wanna be rich again That ain’t gonna make you happy now Did it make you happy then? No! Money ain’t got no soul Money ain’t got no heart All you need is some self-control Make yourself a brand new start You got to dig a little deeper Don’t have far to go You got to dig a little deeper Tell the people Mama told you so Can’t tell you what you’ll find Maybe love will grant you peace of mind Dig a little deeper and you’ll know - Miss Froggy, - Ma’am ? - Might I have a word? - Yes, Ma’am. You’s a hard one, that’s what I heard Your daddy was a loving man Family through and through You your daddy’s daughter What he had in him you got in you You got to dig a little deeper For you it’s gonna be tough You got to dig a little deeper You ain’t dug near far enough Dig down deep inside yourself You’ll find out what you need Blue skies and sunshine guaranteed Open up the windows Let in the light children Blue skies and sunshine Blue skies and sunshine Blue skies and sunshine Guaranteed…","It is the same thing? No! You listen to your Mama now. Do not matter what you look like Do not matter what you wear How many rings you got on your finger We do not care - No we do not care Do not matter where you come from Do not even matter what you are A dog, a pig, a cow, a goat Had ‘them all in here We had ‘them all in here And they all knew what they wanted What they wanted me to do I told ‘them what they needed Just like I be telling you You got to dig a little deeper Find out who you are You got to dig a little deeper It really are not that far When you find out who you are You will find out what you need Blue skies and sunshine guaranteed You got to dig - Dig You got to dig - Dig Prince Froggy is a rich little boy You want to be rich again That are not going to make you happy now Did it make you happy then? No! Money are not got no soul Money are not got no heart All you need is some self-control Make yourself a brand new start You got to dig a little deeper Do not have far to go You got to dig a little deeper Tell the people Mama told you so Cannot tell you what you will find Maybe love will grant you peace of mind Dig a little deeper and you will know - Miss Froggy, - Madam ? - Might I have a word? - Yes, Madam. You’s a hard one, that is what I heard Your daddy was a loving man Family through and through You your daddy’s daughter What he had in him you got in you You got to dig a little deeper For you it is going to be tough You got to dig a little deeper You are not dug near far enough Dig down deep inside yourself You will find out what you need Blue skies and sunshine guaranteed Open up the windows Let in the light children Blue skies and sunshine Blue skies and sunshine Blue skies and sunshine Guaranteed…","{'neg': 0.052, 'neu': 0.799, 'pos': 0.149, 'compound': 0.9923}",0.9923,Positive 😊
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Well, Miss Froggy? Do you understand what you need now, child?","Well, Miss Froggy? Do you understand what you need now, child?","{'neg': 0.123, 'neu': 0.689, 'pos': 0.188, 'compound': 0.2168}",0.2168,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Yes! I do, Mama Odie. I need to dig a little deeper and work even harder to get my restaurant.","Yes! I do, Mama Odie. I need to dig a little deeper and work even harder to get my restaurant.","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4574}",0.4574,Positive 😊
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"All right y’all, one more time. It don’t matter what you look like It don’t… Nobody goin’ to sing with Ray? Okay.","All right you all, one more time. It do not matter what you look like It do not… Nobody going to sing with Ray? Okay.","{'neg': 0.039, 'neu': 0.801, 'pos': 0.16, 'compound': 0.5149}",0.5149,Positive 😊
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Well, if you y'all are set on bein’ human, there’s only one way. Gumbo, gumbo in the pot, We need a princess. Whatcha got?!","Well, if you you all are set on bein’ human, there is only one way. Gumbo, gumbo in the pot, We need a princess. What Are You got?!","{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.3382}",0.3382,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Lottie? But she'ss not a princess!,Lottie? But she'ss not a princess!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Oh, hush up and look at gumbo!","Oh, hush up and look at gumbo!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"That’s right … Big Daddy is king of Mardi Gras parade. So, that makes Lottie… A princess.","That is right … Big Daddy is king of Mardi Gras parade. So, that makes Lottie… A princess.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Does that count?,Does that count?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Yes it does, but only ‘til midnight, when Mardi Gras is over. Hop along, you only got ‘til the end to got that princess to kiss you. Once she does … Boom! You both turn’ human.","Yes it does, but only ‘til midnight, when Mardi Gras is over. Hop along, you only got ‘til the end to got that princess to kiss you. Once she does … Boom! You both turn’ human.","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.7043}",0.7043,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Midnight?,Midnight?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,That doesn’t give us much time at all.,That does not give us much time at all.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"What about me, Mama? I want to be human too, so I can play jazz with the big boys. I want fingers, and toes, and a belly button, Not the kind that sticks out, but the kind that goes in…","What about me, Mama? I want to be human too, so I can play jazz with the big boys. I want fingers, and toes, and a belly button, Not the kind that sticks out, but the kind that goes in…","{'neg': 0.136, 'neu': 0.762, 'pos': 0.102, 'compound': -0.5288}",-0.5288,Negative 😡
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Jabber Jaws, you dig little deeper, you’ll find everythin’ you need. C’mon, C’mon, C’mon… You got a river to run here, darling. Y’all best get to swimmin’.","Jabber Jaws, you dig little deeper, you will find everythin’ you need. C’mon, C’mon, C’mon… You got a river to run here, darling. You all best get to swimmin’.","{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.8402}",0.8402,Positive 😊
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,Wait… I’ve got a better idea.,Wait… I have got a better idea.,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,Positive 😊
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,"They got guns! Man, that is one Killer Diller costume. Hey gator, can you blow that horn? Come on, stay in with us, We're playing on Mardi Gras.","They got guns! Man, that is one Killer Diller costume. Hey gator, can you blow that horn? Come on, stay in with us, We are playing on Mardi Gras.","{'neg': 0.138, 'neu': 0.809, 'pos': 0.054, 'compound': -0.5848}",-0.5848,Negative 😡
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,We can't miss this. Little Louis gonna finally play with the big boys.,We cannot miss this. Little Louis going to finally play with the big boys.,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.4299}",0.4299,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Naveen, you comin’?","Naveen, you comin’?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,I’ll catch up with you later.,I will catch up with you later.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Oh, Evangeline … why I can’t just look Tiana in the eyes and say: ""I will do whatever it takes to make all your dreams come true, because … Because I love you?""","Oh, Evangeline … why I cannot just look Tiana in the eyes and say: ""I will do whatever it takes to make all your dreams come true, because … Because I love you?""","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.8658}",0.8658,Positive 😊
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Whoa, whoa, whoa, cap’. You are makin’ googoo eyes on my girl? I will make some shoes out of you.","Whoa, whoa, whoa, cap’. You are makin’ googoo eyes on my girl? I will make some shoes out of you.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Ray, I’m not in love with Evangeline. I am in love with Tiana.","Ray, I am not in love with Evangeline. I am in love with Tiana.","{'neg': 0.402, 'neu': 0.598, 'pos': 0.0, 'compound': -0.7741}",-0.7741,Negative 😡
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"I knew it, I knew it, I knew it! You come here, you…","I knew it, I knew it, I knew it! You come here, you…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"I can’t no longer marry Miss Charlotte La Bouff. I will find another way to get Tiana a restaurant. I’ll get job, maybe two. Maybe three?","I cannot no longer marry Miss Charlotte La Bouff. I will find another way to get Tiana a restaurant. I will get job, maybe two. Maybe three?","{'neg': 0.065, 'neu': 0.858, 'pos': 0.077, 'compound': 0.0742}",0.0742,Positive 😊
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,I can’t wait to tell chere.,I cannot wait to tell chere.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"No, no, no. I must tell her. Alone.","No, no, no. I must tell her. Alone.","{'neg': 0.741, 'neu': 0.259, 'pos': 0.0, 'compound': -0.765}",-0.765,Negative 😡
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Right, you bet…","Right, you bet…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Where are you taking me?,Where are you taking me?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Oh, I just… wanted to show you little something to celebrate our last night together as frogs.","Oh, I just… wanted to show you little something to celebrate our last night together as frogs.","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.5325}",0.5325,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Oh… All my years. No one’s ever done anything like this for me.,Oh… All my years. No one’s ever done anything like this for me.,"{'neg': 0.14, 'neu': 0.701, 'pos': 0.159, 'compound': 0.0772}",0.0772,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"I - it is too much, isn’t it? Um… - Thank you, Bow.","I - it is too much, is not it? Um… - Thank you, Bow.","{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2755}",-0.2755,Negative 😡
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Pretend you did not see that. Please, please sit down.","Pretend you did not see that. Please, please sit down.","{'neg': 0.266, 'neu': 0.553, 'pos': 0.182, 'compound': -0.016}",-0.016,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,What’s this? You minced!,What is this? You minced!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"I did! You have had quite an influence on me. Which is amazing because I have dated thousands of women and… No, like two, three… just other women! A-and anyway, you could not be more different! You know, you are... you are practically, one of the guys! No no no! You are not a guy! Let me begin again! Uh… Ha… I am not myself tonight. Tiana! Sorry, that was loud. This is a disaster.","I did! You have had quite an influence on me. Which is amazing because I have dated thousands of women and… No, like two, three… just other women! A-and anyway, you could not be more different! You know, you are... you are practically, one of the guys! No no no! You are not a guy! Let me begin again! Uh… Ha… I am not myself tonight. Tiana! Sorry, that was loud. This is a disaster.","{'neg': 0.184, 'neu': 0.741, 'pos': 0.075, 'compound': -0.7946}",-0.7946,Negative 😡
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"No, it’s cute.","No, it is cute.","{'neg': 0.306, 'neu': 0.278, 'pos': 0.417, 'compound': 0.2023}",0.2023,Positive 😊
