Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Prince Ali is nothing more than that ragged urchin Aladdin.  He has the lamp, Iago.","Prince Ali is nothing more than that ragged urchin Aladdin.  He has the lamp, Iago.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,Why that miserable--,Why that miserable--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,But you are going to relieve him of it!,But you are going to relieve him of it!,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.5487}",0.5487,Positive 😊
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,Me?,Me?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Sultan?  They want me to be sultan?,Sultan?  They want me to be sultan?,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.168}",0.168,Positive 😊
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Huzzah!  Hail the conquering hero!  (Turns into a one-man band.  He sees ALADDIN walk away with his head hung.  He stops, scratches his head, comes up with an idea, then zooms over to ALADDIN.  He holds up his hands like a director scoping a picture and we look through them.)  Aladdin, you've just won the heart of the princess.  What are you gonna do next?  (ALADDIN looks at him, then walks away in sadness to the bed, where he falls on it and sighs. GENIE again is confused, then goes to him and pulls out a script labeled ""Aladdin."" Whispering: ) Psst, your line is ""I'm going to free the genie."" Anytime.","Huzzah!  Hail the conquering hero!    Aladdin, you have just won the heart of the princess.  What are you going to do next?   Psst, your line is ""I am going to free the genie."" Anytime.","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.9097}",0.9097,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Genie...I can't.,Genie...I cannot.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Sure you can.  You just go ""Genie, I wish you free.""  (He grabs ALADDIN's head and uses him as a mock ventriloquist's dummy.  ALADDIN pulls away.)","Sure you can.  You just go ""Genie, I wish you free.""","{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.6124}",0.6124,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"I'm serious.  Look, I'm sorry--I really am. But they want to make me sultan--no!, They want to make Prince Ali sultan.  Without you, I'm just Aladdin.","I am serious.  Look, I am sorry--I really am. But they want to make me sultan--no!, They want to make Prince Ali sultan.  Without you, I am just Aladdin.","{'neg': 0.042, 'neu': 0.841, 'pos': 0.117, 'compound': 0.2598}",0.2598,Positive 😊
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Al, you won!","Al, you won!","{'neg': 0.0, 'neu': 0.334, 'pos': 0.666, 'compound': 0.6114}",0.6114,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Because of you!  The only reason anyone thinks I'm anything is because of you.  What if they find out I'm not really a prince?    What if Jasmine finds out?  I'll lose her.  Genie, I can't keep this up on my own.  I can't wish you free.","Because of you!  The only reason anyone thinks I am anything is because of you.  What if they find out I am not really a prince?    What if Jasmine finds out?  I will lose her.  Genie, I cannot keep this up on my own.  I cannot wish you free.","{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.808}",-0.808,Negative 😡
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Hey, I understand.  After all, you've lied to everyone else.  Hey, I was beginning to feel left out.  Now, if you'll excuse me, master. (He says the last word in disgust, then poofs back into the lamp.)","Hey, I understand.  After all, you have lied to everyone else.  Hey, I was beginning to feel left out.  Now, if you will excuse me, master.","{'neg': 0.1, 'neu': 0.849, 'pos': 0.05, 'compound': -0.3182}",-0.3182,Negative 😡
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Ohhh.,Ohhh.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Genie, I'm really sorry. (A tongue comes out of the spout and raspberries him.)   Well, fine. (He slams a pillow on top of the LAMP.)  Then just stay in there!    What are you guys looking at?  Look, I--I'm sorry.  Wait, Abu-- wait--I'm sorry, I didn't-- wait, c'mon.    What am I doing? Genie's right--I gotta tell Jasmine the truth.","Genie, I am really sorry.    Well, fine.   Then just stay in there!    What are you guys looking at?  Look, I--I am sorry.  Wait, Abu-- wait--I am sorry, I did not-- wait, c'mon.    What am I doing? Genie's right--I got to tell Jasmine the truth.","{'neg': 0.101, 'neu': 0.742, 'pos': 0.157, 'compound': 0.5596}",0.5596,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Ali, oh Ali--will you come here?","Ali, oh Ali--will you come here?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Well, here goes.  (He walks into the garden.)  Jasmine?  Where are you? (We see IAGO wearing a beak and standing on stilts next to a FLAMINGO in the pond.  He is imitating JASMINE's voice.)","Well, here goes.    Jasmine?  Where are you?","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.3527}",0.3527,Positive 😊
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Ahem--In the menagerie, hurry.","Ahem--In the menagerie, hurry.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"I'm coming. (We see ALADDIN hurry past, not noticing the birds.  IAGO laughs, then turns back and looks into the face of a FLAMINGO, who is panting.)",I am coming.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Ya got a problem, pinky?  (He sweeps the bird's feet out from under it. IAGO runs into the palace and finds the lamp under the pillow.)  Boy, Jafar's gonna be happy to see you!  (Stretches his face like JAFAR's and imitates it.)  Good work, Iago! Ah, go on.   No, really--on a scale of one to ten, you are an eleven!  Ah, Jafar--you're too kind.  I'm embarrassed, I'm blushing. (Cut to the palace entrance.  The SULTAN is standing on top, making an announcement to the people.)","Ya got a problem, pinky?    Boy, Jafar's going to be happy to see you!    Good work, Iago! Ah, go on.   No, really--on a scale of one to ten, you are an eleven!  Ah, Jafar--you are too kind.  I am embarrassed, I am blushing.","{'neg': 0.144, 'neu': 0.644, 'pos': 0.212, 'compound': 0.6679}",0.6679,Positive 😊
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"People of Agrabah, My daughter has finally chosen a suitor! (Cut to behind the curtain, where JASMINE is peeking.  ALADDIN appears at the bottom of the stairs.)","People of Agrabah, My daughter has finally chosen a suitor!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Jasmine?,Jasmine?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Ali, where have you been?","Ali, where have you been?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,There's something I've got to tell you.,There is something I have got to tell you.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,The whole kingdom has turned out for father's announcement!,The whole kingdom has turned out for father's announcement!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"No! But Jasmine, listen to me, please!","No! But Jasmine, listen to me, please!","{'neg': 0.158, 'neu': 0.493, 'pos': 0.349, 'compound': 0.4468}",0.4468,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Good luck!  (She pushes him out onto the platform with the SULTAN, where he overlooks the entire crowd.)",Good luck!,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7345}",0.7345,Positive 😊
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,...Ali Ababwa!,...Ali Ababwa!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, boy!","Oh, boy!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Look at them, cheering that little pipsqueak.","Look at them, cheering that little pipsqueak.","{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}",0.5106,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Let them cheer.,Let them cheer.,"{'neg': 0.0, 'neu': 0.377, 'pos': 0.623, 'compound': 0.5106}",0.5106,Positive 😊
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"You know Al, I'm getting reallyyyyyy--I don't think you're him.  (He descends and consults a playbill.)  Tonight, the role of Al will be played by a tall, dark and sinister ugly man.","You know Al, I am getting reallyyyyyy--I do not think you are him.    Tonight, the role of Al will be played by a tall, dark and sinister ugly man.","{'neg': 0.214, 'neu': 0.714, 'pos': 0.071, 'compound': -0.7003}",-0.7003,Negative 😡
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,I am your master now.  (He throws GENIE to the ground and puts his foot on GENIE's face.),I am your master now.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,I was afraid of that.,I was afraid of that.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Genie, grant me my first wish.  I wish to rule on high, as sultan!!! (Cut to ext where dark clouds circle the castle.  The castle shakes. The roof rips off and the SULTAN and ALADDIN duck.)","Genie, grant me my first wish.  I wish to rule on high, as sultan!!!","{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.8306}",0.8306,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Whoa!,Whoa!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Bless my soul.  What is this?  What is going on? (His turban lifts off his head.  When he grabs it, his whole body flies up, then is stripped of all his clothing except his boxer shorts.  The clothing reappears on JAFAR.)",Bless my soul.  What is this?  What is going on?,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.4871}",0.4871,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Heh heh heh!,Heh heh heh!,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4753}",-0.4753,Negative 😡
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Jafar, you vile betrayer.","Jafar, you vile betrayer.","{'neg': 0.577, 'neu': 0.423, 'pos': 0.0, 'compound': -0.6249}",-0.6249,Negative 😡
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,That's Sultan Vile Betrayer to you.,That is Sultan Vile Betrayer to you.,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",-0.6249,Negative 😡
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, yeah?  Well, we'll just see about that!  (Pulls off his own turban, but finds it empty)  The lamp!","Oh, yeah?  Well, we will just see about that!    The lamp!","{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5972}",0.5972,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Finders-keepers, Abooboo. (They both look up and see a gigantic GENIE lift the palace into the clouds..  ALADDIN whistles and CARPET flies up to greet him. They fly up near the GENIE's head.)","Finders-keepers, Abooboo.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Genie!  No!,Genie!  No!,"{'neg': 0.736, 'neu': 0.264, 'pos': 0.0, 'compound': -0.4184}",-0.4184,Negative 😡
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Sorry, kid--I got a new master now.  (He places the palace on top of a mountain.)","Sorry, kid--I got a new master now.","{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Negative 😡
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Jafar, I order you to stop!","Jafar, I order you to stop!","{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.3595}",-0.3595,Negative 😡
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"There's a new order now--my order!  Finally, you will bow to me!","There is a new order now--my order!  Finally, you will bow to me!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,We'll never bow to you!,We will never bow to you!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,Why am I not surprised?,Why am I not surprised?,"{'neg': 0.357, 'neu': 0.643, 'pos': 0.0, 'compound': -0.1695}",-0.1695,Negative 😡
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"If you will not bow before a sultan, then you will cower before a sorcerer!    Genie, my second wish--I wish to be the most powerful sorcerer in the world! (GENIE extends his finger.  ALADDIN tries to stop him, but he cannot, and another GENIE  brand lightning bolt  strikes JAFAR, returning him to his normal look.)","If you will not bow before a sultan, then you will cower before a sorcerer!    Genie, my second wish--I wish to be the most powerful sorcerer in the world!","{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.7489}",0.7489,Positive 😊
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Ladies and gentlemen, a warm Agrabah welcome for Sorcerer Jafar!","Ladies and gentlemen, a warm Agrabah welcome for Sorcerer Jafar!","{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.636}",0.636,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Now where were we?  Ah, yes--abject humiliation! (He zaps JASMINE and the SULTAN with his staff, and they both bow to him. RAJAH comes running at him. He zaps RAJAH, and the tiger turns into a kitty- cat.)  Down, boy!  Oh, princess--(lifts her chin with his staff)--there's someone I'm dying to introduce you to.","Now where were we?  Ah, yes--abject humiliation!   Down, boy!  Oh, princess----there is someone I am dying to introduce you to.","{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.6467}",-0.6467,Negative 😡
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Jafar!  Get your hands off her!,Jafar!  Get your hands off her!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Prince Ali Yes, it is he, But not as you know him. Read my lips and come to grips With reality Yes, meet a blast from your past Whose lies were too good to last Say hello to your precious Prince Ali!","Prince Ali Yes, it is he, But not as you know him. Read my lips and come to grips With reality Yes, meet a blast from your past Whose lies were too good to last Say hello to your precious Prince Ali!","{'neg': 0.068, 'neu': 0.663, 'pos': 0.269, 'compound': 0.8977}",0.8977,Positive 😊
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,Or should we say Aladdin?,Or should we say Aladdin?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Jasmine, I tried to tell you.","Jasmine, I tried to tell you.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"So Ali turns out to be merely Aladdin Just a con, need I go on? Take it from me His personality flaws Give me adequate cause To send him packing on a one-way trip So his prospects take a terminal dip His assets frozen, the venue chosen Is the ends of the earth, whoopee! So long,","So Ali turns out to be merely Aladdin Just a con, need I go on? Take it from me His personality flaws Give me adequate because To send him packing on a one-way trip So his prospects take a terminal dip His assets frozen, the venue chosen Is the ends of the earth, whoopee! So long,","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.6565}",0.6565,Positive 😊
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Good bye, see ya!","Good bye, see ya!","{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4926}",0.4926,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Ex-Prince Ali! (JAFAR has zapped ABU back to normal.  He sends the two of them into a tall pillar, then launches it like a rocket, but not before CARPET can get in.  F2B, then we see a snowy wasteland, where the pillar crashes and rolls.  It finally comes to a stop. ALADDIN emerges, obviously very cold.)",Ex-Prince Ali!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Abu?  Abu!  (He looks back at a shivering pile of snow.)  Oh, this is all my fault--I should have freed the genie when I had the chance.  (He digs out ABU and cradles him inside his vest.)  Abu! Are you okay?  I'm sorry, Abu--I made a mess of everything, somehow.  I gotta go back and set things right.  (He starts to walk through the snow, and he eventuallysteps on a frozen CARPET.) Carpet!  (He looks up and sees CARPET is pinned by the pillar.  He tugs to try and free CARPET.  He can't do it, so he begins to remove snow from the base of the pillar.)   Abu, start digging!  That's it!  (Finally, enough snow has been removed, and the pillar begins to roll.  ALADDIN runs away, looks back, then slides into place.  The pillar rolls over him, and when it is gone, ALADDIN and ABU are left sitting in the patch of snow made by the window of the pillar.)  Yeah!  All right!  (He looks up at his turban, made out of scared ABU. CARPET shakes off the snow and rushes over to pick them up.)  Now, back to Agrabah!  Let's go! (We cut back to ext. long shot of Agrabah, shrouded in red clouds. Cut to int. and slow zoom of throne room. IAGO has the SULTAN tied up like a marionette, and JASMINE is chained next to the throne.)","Abu?  Abu!    Oh, this is all my fault--I should have freed the genie when I had the chance.    Abu! Are you okay?  I am sorry, Abu--I made a mess of everything, somehow.  I got to go back and set things right.   Carpet!     Abu, start digging!  That is it!    Yeah!  All right!    Now, back to Agrabah!  Let us go!","{'neg': 0.061, 'neu': 0.773, 'pos': 0.166, 'compound': 0.7599}",0.7599,Positive 😊
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Puppet ruler want a cracker? Here's your cracker. Shove 'em all right down your throat.  Here, have lots!","Puppet ruler want a cracker? Here is your cracker. Shove them all right down your throat.  Here, have lots!","{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.1511}",0.1511,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Leave him alone!,Leave him alone!,"{'neg': 0.777, 'neu': 0.223, 'pos': 0.0, 'compound': -0.3595}",-0.3595,Negative 😡
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"It pains me to see you reduced to this, Jasmine. A beautiful desert bloom such as yourself should be on the arm of the most powerful man in the world. What do you say, my dear?  Why,  with you as my queen...","It pains me to see you reduced to this, Jasmine. A beautiful desert bloom such as yourself should be on the arm of the most powerful man in the world. What do you say, my dear?  Why,  with you as my queen...","{'neg': 0.057, 'neu': 0.749, 'pos': 0.194, 'compound': 0.7778}",0.7778,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Never!,Never!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"I'll teach you some respect! (She falls back as he raises his hand to slap her.  Then he stops.)  No. Genie, I have decided to make my final wish.  I wish for Princess Jasmine to fall desperately in love with me.","I will teach you some respect!   No. Genie, I have decided to make my final wish.  I wish for Princess Jasmine to fall desperately in love with me.","{'neg': 0.13, 'neu': 0.516, 'pos': 0.353, 'compound': 0.8478}",0.8478,Positive 😊
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Ah, master-- there are a few addendas, some quid pro quo-","Ah, master-- there are a few addendas, some quid pro quo-","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Don't talk back to me, you stupid blue lout!  You will do what I order you to do, slave! (JASMINE looks up and sees ALADDIN in the window, motioning her to play along.)","Do not talk back to me, you stupid blue lout!  You will do what I order you to do, slave!","{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.6103}",-0.6103,Negative 😡
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"That's better.  (He pulls the GENIE's jaw up like a shade.)  Now, pussycat, tell me more about...myself.","That is better.    Now, pussycat, tell me more about...myself.","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"You're tall, well dressed... (JAFAR walks over to her.  ALADDIN jumps down with ABU and GENIE sees them.)","You are tall, well dressed...","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}",0.2732,Positive 😊
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Al!  Al, little buddy!","Al!  Al, little buddy!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Shh!,Shh!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Hey--I'm a street rat, remember? (He rezips GENIE's mouth.)  I'll improvise. (He slides down a pile of coins and hides close to JAFAR and JASMINE. JAFAR's back is to ALADDIN.)","Hey--I am a street rat, remember?   I will improvise.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Go on.,Go on.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"And your beard...is so...twisted!  (She has her arms around him.  She pretends to twist with her finger, but she is actually motioning for ALADDIN to come over.  He makes his move.  IAGO sees him.)",And your beard...is so...twisted!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,Jaf--mmmmmm!,Jaf--mmmmmm!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,And the street rat?,And the street rat?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"What street rat? (They are about to kiss when IAGO manages to knock over a bowl.  JAFAR turns to look, but JASMINE grabs him back and kisses him.  ALADDIN looks disgusted.  IAGO and ABU both look disgusted.)",What street rat?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Yuck!,Yuck!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"That was--(he sees ALADDIN's reflection in her crown.) You!!  How many times do I have to kill you, boy? (He zaps ALADDIN.  JASMINE rushes him, and he throws her to the ground.  ALADDIN rushes and grabs the staff.)","That was-- You!!  How many times do I have to kill you, boy?","{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.7418}",-0.7418,Negative 😡
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Get the lamp! (JASMINE runs to it.  JAFAR, however, shakes off ALADDIN, then zaps her into an hourglass.)",Get the lamp!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Ah, ah, ah, princess--Your time is up!","Ah, ah, ah, princess--Your time is up!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Jasmine!,Jasmine!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Oh, nice shot, Jaf--","Oh, nice shot, Jaf--","{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Don't toy with me!  (He's zapped into a toy monkey.,Do not toy with me!  (He is zapped into a toy monkey.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Abu!,Abu!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Things are unraveling fast, now boy. (CARPET is zapped and unravels.  ALADDIN again rushes for the lamp.)  Get the point?  (His path is blocked by large swords sticking in the floor.  JAFAR grabs the lamp and laughs hideously. ALADDIN pulls a sword out of the floor.) I'm just getting warmed up!","Things are unraveling fast, now boy.   Get the point?   I am just getting warmed up!","{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.3382}",0.3382,Positive 😊
