Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Search for survivors. [Cut to Mulan walking around the burned-out village.  She finds a the doll that Shan-Yu was holding and looks up sorrowfully.  Shang comes to her side],Search for survivors.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,I don't understand.  My father should have been here.,I do not understand.  My father should have been here.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,"Captain! [Chi Fu points down to the valley where the remains of General Li's army can be seen.  Flags poking up out of the snow, armor lying face down, broken cannon carts.  Ling, Yao, Mulan, and a soldier have the look of horror on their faces as they look into the valley.  Chien-Po walks up from the valley carrying a helmet]",Captain!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chien-Po,Male,Chinese,Chinese,Supporting,True,True,...the General. [Shang takes the helmet and walks to the edge of the hill.  He draws his sword and stabs it into the snow upright.  He kneels down and places the helmet on top of the sword.  Mulan approaches him from behind],...the General.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"I'm sorry. [Shang gets up, turns around and puts his hand on Mulan's shoulder and he walks by.  Shang walks to the center of the troops. He grabs his horse by the saddle, takes one quick look of grief then mounts his horse]",I am sorry.,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"The Huns are moving quickly.  We'll make better time to the Imperial City through the Tung Shao Pass.  We're the only hope for the Emperor now.  Move out! [Mulan looks at the sword, takes out the doll she found and places the doll at the base of the sword.  She turns around and joins the rest of the troops marching on] [Cut to Mulan standing next to Khan saddled to the cart with cannons.  A cannon blast shoots out of the cart and explodes in the air.  The troops look surprised.  Mulan glances back with a scowl into the hole in the canopy of the cart to see Mushu with a sorrowful face.  Mushu points at Cri-Kee.  Shang charges up to Mulan on his horse, Chi Fu right behind]",The Huns are moving quickly.  We will make better time to the Imperial City through the Tung Shao Pass.  We are the only hope for the Emperor now.  Move out!,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.7263}",0.7263,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,What happened?!,What happened?!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Uhhh--,Uhhh--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,You just gave away our position.  Now we're--[an arrow hits Shang in the shoulder as he falls to the ground.  Shang pulls out the arrow]   Get out of range!! [The troops hurriedly run away as many arrows start falling all around them.  Mulan pulls Khan by the reins to hurry him up.  Fire arrows start hitting the cart with cannons attached to Khan.  The cart begins to blaze with fire],You just gave away our position.  Now we are--   Get out of range!!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Save the cannons! [The troops form a human chain and start taking the cannons out of the burning cart one by one while Mulan steadies Khan to keep him from bolting.  Chien-Po grabs many and hauls them on his own.  The troops grab]as many cannons as they safely can and Mulan cuts Khan free from the cart.  She mounts Khan and charges away from the fire.  The cart explodes sending Mulan flying off Khan losing her helmet and sword which land near her.  Mushu and Cri-Kee, sent flying by the blast, scream and land near Mulan.","Save the cannons! as many cannons as they safely can and Mulan cuts Khan free from the cart.  She mounts Khan and charges away from the fire.  The cart explodes sending Mulan flying off Khan losing her helmet and sword which land near her.  Mushu and Cri-Kee, sent flying by the blast, scream and land near Mulan.","{'neg': 0.173, 'neu': 0.69, 'pos': 0.137, 'compound': -0.1511}",-0.1511,Negative 😡
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Oh sure, save the horse. [Mulan grabs Mushu with her right hand and grabs the sword with her left and runs to the troops position.  Cri-Kee and Khan follow.  Yao, Ling, Chien-Po and other recruits set up cannons against rocks.  They dodge a set of arrows that fall around them]","Oh sure, save the horse.","{'neg': 0.0, 'neu': 0.353, 'pos': 0.647, 'compound': 0.6705}",0.6705,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Fire!,Fire!,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4003}",-0.4003,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Fire! [Mulan, Ling and Chien-Po launch a second volley at the mountain where the archers are stationed.  No more arrows can be seen coming from the mountain position]",Fire!,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4003}",-0.4003,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Hold the last cannon.    Prepare to fight.  If we die, we die with honor. [Shan-Yu raises his sword high above his head and charges down the mountain at Shang's position.  His falcon flies off his shoulder on Shan-Yu's war cry  The Hun army follows]","Hold the last cannon.    Prepare to fight.  If we die, we die with honor.","{'neg': 0.441, 'neu': 0.424, 'pos': 0.136, 'compound': -0.802}",-0.802,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Yao, aim the cannon at Shan-Yu. [The line of Shang's troops with Mulan at the end draw their swords.  Mulan looks down at her sword and sees the reflection of a large snow embankment hanging to the side of a cliff.  She rushes forward]","Yao, aim the cannon at Shan-Yu.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,Hey.,Hey.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Ping, come back.  Ping! [Mulan charges forward towards the oncoming horde of the Hun army being led by Shan-Yu and his falcon.  Mushu looks over her at the oncoming horde with worry in his eyes]","Ping, come back.  Ping!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Stop!,Stop!,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3595}",-0.3595,Negative 😡
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"All right, you might want to light that right about now.  Quickly!  Quickly!","All right, you might want to light that right about now.  Quickly!  Quickly!","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.2225}",0.2225,Positive 😊
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,"C'mon, we've gotta help. [Mulan searches for the flint in the snow in vain.  She sees Mushu, grabs him and stretches him causing him to light the fuse.  Mushu lands on the cannon and the cannon fires off just above the charging Shan-Yu]","C'mon, we have got to help.","{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}",0.4019,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,You missed him!  How could you miss?  He was three feet in front of you! [The cannon lodges in the snow and explodes causing the beginning of a large avalanche.  Mulan looks up with an evil grin on her face and Shan-Yu watches in horror as many of his troops begin to be swallowed up by the snow],You missed him!  How could you miss?  He was three feet in front of you!,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.5242}",-0.5242,Negative 😡
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"Yrrrrrrraah. [Shan-Yu swipes at Mulan with his sword hitting her in the right side.  Mulan falls back grabbing her right side.  Shan-Yu's horse stumbles. Mulan uses this break to bolt away from the avalanche.  Shan-Yu gains his composure and starts to gallop away from the avalanche on his horse.  Shang looks with shock as hee sees the avalanche coming toward him.   Mulan grabs Shang as she passes by him, turning him around and helping him run away from the avalanche] Yao, Chien-Po and Ling :  Yeeahhhhhh!  [they stop.  noticing the oncoming avalanche they  turn around and run back to where they came from]  Waaaaaaaaaa! [Khan jumps away from the troops position and starts to run towards Mulan passing Ling, Yao and Chien-Po. The avalanche swallows up Shan-Yu and his horse.  Khan arrives at Mulan's position just ahead of the avalanche.  Mulan jumps onto Khan and reaches for Shang.  She grabs his hand, then the avalanche rushes forth breaking their grip, turning Khan around facing the oncoming avalanche of snow] [Cut to Ling, Yao and Chien-Po standing behind a rock.  They see the snow approaching close and run to larger shelter where the rest of Shang's army is positioned just as the avalance reaches their posision]","Yrrrrrrraah.  Yao, Chien-Po and Ling :  Yeeahhhhhh!    Waaaaaaaaaa!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Mulan!  Mulan!   Mulan?,Mulan!  Mulan!   Mulan?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Nope.  Mulan!    Man, you are one lucky bug. [Cut to Mulan riding Khan above the snow into the teeth of the avalanche.  Khan and Mulan are swept under by the snow and reemerge quickly.  She looks back and sees Shang passed out riding the wave of snow]","Nope.  Mulan!    Man, you are one lucky bug.","{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.4753}",0.4753,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Shang, Shang!  [Mulan turns around and rides to Shang's position.  She picks him up and places him on Khan.  She turns Khan around again to be riding upstream]","Shang, Shang!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chien-Po,Male,Chinese,Chinese,Supporting,True,True,Do you see them?,Do you see them?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,Yes!   Perfect!  Now I'll pull them to safe--[Yao grasps at air as the rope completely passed through his hands]--ty.,Yes!   Perfect!  Now I will pull them to safe----ty.,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.7896}",0.7896,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Hey Mulan, I found a lucky cricket.","Hey Mulan, I found a lucky cricket.","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,We need help!,We need help!,"{'neg': 0.0, 'neu': 0.401, 'pos': 0.599, 'compound': 0.4574}",0.4574,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Ooo, nice, very nice, you can sit by me.  [Mushu sees that they're about to fall over the cliff.  He and Cri-Kee look frightened] Ahhhhh!  We're gonna die!  We're gonna die!  I know we're gonna die!  No way we can survive this!  Death is coming!","Ooo, nice, very nice, you can sit by me.   Ahhhhh!  We are going to die!  We are going to die!  I know we are going to die!  No way we can survive this!  Death is coming!","{'neg': 0.37, 'neu': 0.525, 'pos': 0.105, 'compound': -0.9441}",-0.9441,Negative 😡
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,"I let them slip through my fingers. [Mulan's arrow lands in Yao's hands.  He grabs on and is pulled toward the cliff, the soldiers grab onto Yao and hold him steady near the cliff edge with the rope taught over the cliff]",I let them slip through my fingers.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,"Pull [Chien-Po prays as he calmly walks up to the group of soldiers.  He lifts them all up and pulls backward hauling Mulan, Shang, Khan, Mushu and Cri-Kee to safety]",Pull,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,I knew we could to it.  You da man.  Well sorta.,I knew we could to it.  You da man.  Well sorta.,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}",0.2732,Positive 😊
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,"Step back guys, give 'em some air.","Step back guys, give them some air.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Ping, you are the craziest man I've ever met.  And for that I owe you my life.  From now on, you have my trust.","Ping, you are the craziest man I have ever met.  And for that I owe you my life.  From now on, you have my trust.","{'neg': 0.047, 'neu': 0.824, 'pos': 0.129, 'compound': 0.4767}",0.4767,Positive 😊
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,Let's hear it for Ping!  The bravest of us all.,Let us hear it for Ping!  The bravest of us all.,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.5562}",0.5562,Positive 😊
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,You're king of the mountain!,You are king of the mountain!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chien-Po,Male,Chinese,Chinese,Supporting,True,True,"Yes, yes, yes!","Yes, yes, yes!","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.8122}",0.8122,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Ahhh,","Ahhh,","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Ping, what's wrong? He's wounded, get help! Ping, hold on.  Hold on. [Cut to outside of the medic tent.  Mulan and Medic are inside.  Shang stands by the entrance.  Yao, Ling and Chien-Po look quite concerned.  Ling drums his fingers on his knees.  The medic comes out from the tent and whispers to Shang.  Shang looks astonished and goes into the tent.  Mulan is lying down.  She opens her eyes, sees Shang and smiles at the sight of him.  She sits up allowing the blanket to fall to her waist revealing her form fitting bandages on her chest.  She sees Shang's surprised look and realizes her feminine form is noticeable]","Ping, what is wrong? He is wounded, get help! Ping, hold on.  Hold on.","{'neg': 0.187, 'neu': 0.663, 'pos': 0.149, 'compound': -0.1759}",-0.1759,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Huh,  I can explain.","Huh,  I can explain.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,Huh?  So it's true.,Huh?  So it is true.,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.4703}",0.4703,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Shang!,Shang!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,I knew there was something wrong with you.    A woman.,I knew there was something wrong with you.    A woman.,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative 😡
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,Trecherous snake.,Trecherous snake.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,My name is Mulan.  I did it to save my father.,My name is Mulan.  I did it to save my father.,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,Positive 😊
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,High treason!,High treason!,"{'neg': 0.761, 'neu': 0.239, 'pos': 0.0, 'compound': -0.4926}",-0.4926,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,I didn't mean for it to go this far.,I did not mean for it to go this far.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,Ultimate dishonor.,Ultimate dishonor.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,It was the only way.  Please believe me.,It was the only way.  Please believe me.,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}",0.3182,Positive 😊
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,"Hmph, Captain?","Hmph, Captain?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,"Restrain him. Yao, Ling and Chien-Po :  Noooooo!","Restrain him. Yao, Ling and Chien-Po :  Noooooo!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,You know the law. [Shang stands over Mulan.  Mulan looks at Shang then bows her head in anticipation.  Shang lifts the sword high above his head and throws it down in front of Mulan],You know the law.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,A life for a life.  My debt is repaid.    Move out!,A life for a life.  My debt is repaid.    Move out!,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.4199}",-0.4199,Negative 😡
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,But you can't just...,But you cannot just...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"I said, ""Move out!"" [The troops walk off toward the Imperial City leaving Mulan behind with Khan, Cri-Kee, and Mushu.  Mulan is sitting, shivering. Khan takes his blanket and wraps it around Mulan with his mouth and sits behind her.  Cri-Kee lights a fire with twigs.  When he doesn't get warm, he moves under the blanket wrapped around Mulan.  Mushu walks toward Mulan carrying a stick]","I said, ""Move out!""","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"I was this close, this close to impressing the ancestors, getting the top shelf, an entourage.  Man, all my fine work, ffft.  [Mushu picks up a dumpling with his stick, slumps down in front of the fire Cri-Kee made and begins to cook the dumpling over the fire]  Hi.","I was this close, this close to impressing the ancestors, getting the top shelf, an entourage.  Man, all my fine work, ffft.    Hi.","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.7269}",0.7269,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,I should never have left home.,I should never have left home.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Eh, come on, you wanted to save your father's life.  Who knew you'd end up shaming him, disgracing your ancestors, and losing all your friends.  You know, you just gotta, you gotta learn to let these things go .","Eh, come on, you wanted to save your father's life.  Who knew you would end up shaming him, disgracing your ancestors, and losing all your friends.  You know, you just got to, you got to learn to let these things go .","{'neg': 0.055, 'neu': 0.81, 'pos': 0.134, 'compound': 0.5719}",0.5719,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Maybe I didn't go for my father.  Maybe what I really wanted was to prove I could do things right.  So when I looked in the mirror I'd see someone worthwhile.  But I was wrong.  I see nothing.  [throws the helmet down and a tear runs down her cheek],Maybe I did not go for my father.  Maybe what I really wanted was to prove I could do things right.  So when I looked in the mirror I would see someone worthwhile.  But I was wrong.  I see nothing.,"{'neg': 0.113, 'neu': 0.841, 'pos': 0.046, 'compound': -0.5346}",-0.5346,Negative 😡
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Well that's because this just needs a little spit, that's all.  Let me shine this up for ya [wiping the spit to clean the helmet and holding it up to Mulan].   I can see you, look at you, you look so pretty.  [seeing Mulan is not cheered up by his actions, he shows sorrow on his face]  The truth is we're both frauds.  Your ancestors never sent me, they don't even like me.  I mean, you risked your life to help people you love.  I risked your life to help myself.  At least you had good intentions  .","Well that is because this just needs a little spit, that is all.  Let me shine this up for ya .   I can see you, look at you, you look so pretty.    The truth is we are both frauds.  Your ancestors never sent me, they do not even like me.  I mean, you risked your life to help people you love.  I risked your life to help myself.  At least you had good intentions  .","{'neg': 0.104, 'neu': 0.655, 'pos': 0.24, 'compound': 0.9197}",0.9197,Positive 😊
Mulan,Cri-Kee,Male,Cricket,Chinese,Supporting,False,False,"Chirp, Chirp, Chirp.  Bawl, Bawl.","Chirp, Chirp, Chirp.  Bawl, Bawl.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,What!?  What do you mean you're not lucky?  You lied to me?     And what are you? A sheep?,What!?  What do you mean you are not lucky?  You lied to me?     And what are you? A sheep?,"{'neg': 0.165, 'neu': 0.735, 'pos': 0.1, 'compound': -0.34}",-0.34,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,I'll have to face my father sooner or later.  Let's go home.,I will have to face my father sooner or later.  Let us go home.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Yeah, this ain't gonna be pretty.  But, don't you worry, 'kay?  Things'll work out.  We started this thing together and that's how we'll finish.   I promise.","Yeah, this are not going to be pretty.  But, do not you worry, 'kay?  Things'll work out.  We started this thing together and that is how we will finish.   I promise.","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.8298}",0.8298,Positive 😊
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"Rrrrrrraaaaaaaaahhh! [Hun Archer, Long-Hair Hun Man, Hun Strong Guy, Hun Bald Man #1, and Hun Bald Man #2 each pop out of the snow and join Shan-Yu.  They set off towards the Imperial City]",Rrrrrrraaaaaaaaahhh!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Huh.  [Mulan runs, grabs her sword, mounts Khan, and heads out following the Huns to the Imperial City]",Huh.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Home is that way!,Home is that way!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,I have to do something.,I have to do something.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Did you see those Huns!?  They popped out of the snow, like daisies!","Did you see those Huns!?  They popped out of the snow, like daisies!","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.4738}",0.4738,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Are we in this together or not?,Are we in this together or not?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Cri-Kee,Male,Cricket,Chinese,Supporting,False,False,"Chirp, Chirp.","Chirp, Chirp.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Well, let's go kick some Huny buns!    Wu Hu Ha Ga, Wu Hu Ha Ga [Cut to the victory parade in the Imperial City.  Fireworks go off, kites are flying.  The drummers march by, followed by the flutist, followed by the acrobats.  The Parade Leader follows, then Shang and his men, followed by lion dancers]","Well, let us go kick some Huny buns!    Wu Hu Ha Ga, Wu Hu Ha Ga","{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.7345}",0.7345,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Shang!,Shang!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Mulan?,Mulan?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"The Huns are alive, they're in the city.","The Huns are alive, they are in the city.","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}",0.3818,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"You don't belong here Mulan, go home.","You do not belong here Mulan, go home.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Shang, I saw them in the mountains.  You have to believe me.","Shang, I saw them in the mountains.  You have to believe me.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Why should I?,Why should I?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Why else would I come back?  You said you'd trust Ping.  Why is Mulan any different?,Why else would I come back?  You said you would trust Ping.  Why is Mulan any different?,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.5661}",0.5661,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Keep your eyes open.  I know they're here.  Hya.,Keep your eyes open.  I know they are here.  Hya.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Now where are you going?,Now where are you going?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,To find someone who will believe me. [Cut to the parade procession stopping in front of the Emperor on the steps of the palace.  Chi Fu stands next to Shang and gives him Shan-Yu's sword.  The Lion dancers stop behind Shang.  A palace man strikes a large gong and the people fall silent],To find someone who will believe me.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"My children, heaven smiles down upon the Middle Kingdom.  China will sleep safely tonight thanks to our brave warriors.","My children, heaven smiles down upon the Middle Kingdom.  China will sleep safely tonight thanks to our brave warriors.","{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.9423}",0.9423,Positive 😊
