Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue
Miguel,Male,Latino,Mexican,Protagonist,False,True,It's just -- I've been looking up (beat) De la Cruz kneels down and looks into Miguel's eyes.,It is just -- I have been looking up  De la Cruz kneels down and looks into Miguel's eyes.
Miguel,Male,Latino,Mexican,Protagonist,False,True,Leaving your family? 89.,Leaving your family? 89.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"differently. (beat) One cannot deny who one is meant to grandson, are meant to be a musician! first time in his life.","differently.  One cannot deny who one is meant to grandson, are meant to be a musician! first time in his life."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"You and I, we are artists, Miguel! We cannot belong to one family. The world is our family! De la Cruz gestures to the sparkling city beyond his hilltop","You and I, we are artists, Miguel! We cannot belong to one family. The world is our family! De la Cruz gestures to the sparkling city beyond his hilltop"
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Ooo, the fireworks have begun! CUT TO: The party guests move outside to watch the light show. coming from inside the hall are de la Cruz's film clips that continue to play on the walls. De la Cruz and Miguel descend the staircase into the empty hall.","Ooo, the fireworks have begun! CUT TO: The party guests move outside to watch the light show. coming from inside the hall are de la Cruz's film clips that continue to play on the walls. De la Cruz and Miguel descend the staircase into the empty hall."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Soon, the party will move across (beat) Miguel, you must come to the show! You will be my guest of honor! Miguel's eyes light up.","Soon, the party will move across  Miguel, you must come to the show! You will be my guest of honor! Miguel's eyes light up."
Miguel,Male,Latino,Mexican,Protagonist,False,True,90.,90.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Of course, my boy! revealing the skeletal transition partway up his torso.","Of course, my boy! revealing the skeletal transition partway up his torso."
Miguel,Male,Latino,Mexican,Protagonist,False,True,before sunrise.,before sunrise.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Oh, I really do need to get you home. De la Cruz plucks a marigold petal from a vase.","Oh, I really do need to get you home. De la Cruz plucks a marigold petal from a vase."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,die very soon. (beat) You know what I mean. (beat),die very soon.  You know what I mean.
Hector,Male,Latino,Mexican,Supporting,True,True,"We had a deal, chamaco! They are startled.","We had a deal, chamaco! They are startled."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"of this? From the shadows, H ctor, dressed as Frida, steps into the light.","of this? From the shadows, H ctor, dressed as Frida, steps into the light."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,make it. H ctor takes off the wig and throws his outfit off.,make it. H ctor takes off the wig and throws his outfit off.
Hector,Male,Latino,Mexican,Supporting,True,True,"You said you'd take back my photo. You promised, Miguel. rises to his feet, hands defensively on Miguel's shoulders.","You said you would take back my photo. You promised, Miguel. rises to his feet, hands defensively on Miguel's shoulders."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,(to Miguel) 91.,91.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"he knew you-- As H ctor steps forward with the photo, de la Cruz slowly recognizes him.","he knew you-- As H ctor steps forward with the photo, de la Cruz slowly recognizes him."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,H -- H ctor?,H -- H ctor?
Hector,Male,Latino,Mexican,Supporting,True,True,"Please Miguel, put my photo up. intercepts it. He looks from the picture to the gray, faded skeleton who","Please Miguel, put my photo up. intercepts it. He looks from the picture to the gray, faded skeleton who"
Hector,Male,Latino,Mexican,Supporting,True,True,And whose fault is that?,And whose fault is that?
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"H ctor, please--","H ctor, please--"
Hector,Male,Latino,Mexican,Supporting,True,True,songs that made YOU famous.,songs that made YOU famous.
Miguel,Male,Latino,Mexican,Protagonist,False,True,W-What?,W-What?
Hector,Male,Latino,Mexican,Supporting,True,True,"If I'm being forgotten, it's because you never told anyone that I wrote them--","If I am being forgotten, it is because you never told anyone that I wrote them--"
Miguel,Male,Latino,Mexican,Protagonist,False,True,"That's crazy, de la Cruz wrote all his own songs.","That is crazy, de la Cruz wrote all his own songs."
Hector,Male,Latino,Mexican,Supporting,True,True,"(to de la Cruz) You wanna tell him, or should I?","You want to tell him, or should I?"
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"H ctor, I never meant to take credit. (beat) (MORE) 92.","H ctor, I never meant to take credit.   92."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,We made a great team but -- you died and I -- I only sang your songs because I wanted to keep a part of you alive.,We made a great team but -- you died and I -- I only sang your songs because I wanted to keep a part of you alive.
Hector,Male,Latino,Mexican,Supporting,True,True,"Oh, how generous.","Oh, how generous."
Hector,Male,Latino,Mexican,Supporting,True,True,"Look, I don't want to fight about","Look, I do not want to fight about"
Hector,Male,Latino,Mexican,Supporting,True,True,"--And I can cross over the bridge. I can see my girl. De la Cruz looks at the photo, deliberating.","--And I can cross over the bridge. I can see my girl. De la Cruz looks at the photo, deliberating."
Hector,Male,Latino,Mexican,Supporting,True,True,left?,left?
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,That was a long time ago.,That was a long time ago.
Hector,Male,Latino,Mexican,Supporting,True,True,We drank together and you told me you would move heaven and earth for to now.,We drank together and you told me you would move heaven and earth for to now.
Miguel,Male,Latino,Mexican,Protagonist,False,True,movie?,movie?
Hector,Male,Latino,Mexican,Supporting,True,True,What?,What?
Miguel,Male,Latino,Mexican,Protagonist,False,True,"the de la Cruz movie, ""El Camino A","the de la Cruz movie, ""El Camino A"
Hector,Male,Latino,Mexican,Supporting,True,True,"I'm talking about my real life, Miguel. 93.","I am talking about my real life, Miguel. 93."
Miguel,Male,Latino,Mexican,Protagonist,False,True,Miguel looks around and points to the movie clip projected across the room. FILM CLIP:,Miguel looks around and points to the movie clip projected across the room. FILM CLIP:
Miguel,Male,Latino,Mexican,Protagonist,False,True,"But in the movie, Don Hidalgo","But in the movie, Don Hidalgo"
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Poison! H ctor's gears are turning too.,Poison! H ctor's gears are turning too.
Hector,Male,Latino,Mexican,Supporting,True,True,FLASHBACK: his guitar case like he means to leave.,FLASHBACK: his guitar case like he means to leave.
Hector,Male,Latino,Mexican,Supporting,True,True,We'd been performing on the road,We would been performing on the road
Hector,Male,Latino,Mexican,Supporting,True,True,"You walked me to the train station. They walk down an empty street at night, H ctor with suitcase him, takes his guitar case.","You walked me to the train station. They walk down an empty street at night, H ctor with suitcase him, takes his guitar case."
Hector,Male,Latino,Mexican,Supporting,True,True,thought it must have been something,thought it must have been something
Hector,Male,Latino,Mexican,Supporting,True,True,95. BLACK.,95. BLACK.
Hector,Male,Latino,Mexican,Supporting,True,True,I woke up dead. BACK TO:,I woke up dead. BACK TO:
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"You're confusing movies with reality, H ctor.","You are confusing movies with reality, H ctor."
Hector,Male,Latino,Mexican,Supporting,True,True,All this time I thought it was just bad luck. FLASHBACK: songbook.,All this time I thought it was just bad luck. FLASHBACK: songbook.
Hector,Male,Latino,Mexican,Supporting,True,True,I never thought that you might BACK TO: tackling him to the ground.,I never thought that you might BACK TO: tackling him to the ground.
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor!,H ctor!
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Miguel watches as H ctor and Ernesto scuffle on the floor. 96.,Miguel watches as H ctor and Ernesto scuffle on the floor. 96.
Hector,Male,Latino,Mexican,Supporting,True,True,"You took everything away from me! struggles, but it's no use.","You took everything away from me! struggles, but it is no use."
Hector,Male,Latino,Mexican,Supporting,True,True,You rat!,You rat!
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,well. The guards drag H ctor through a wide doorway.,well. The guards drag H ctor through a wide doorway.
Hector,Male,Latino,Mexican,Supporting,True,True,"no, NO! alone with de la Cruz.","no, NO! alone with de la Cruz."
Miguel,Male,Latino,Mexican,Protagonist,False,True,You were going to give me your,You were going to give me your
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"De la Cruz pulls up a marigold petal, but hesitates.","De la Cruz pulls up a marigold petal, but hesitates."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Miguel, my reputation, it is very","Miguel, my reputation, it is very"
Miguel,Male,Latino,Mexican,Protagonist,False,True,songs?,songs?
Miguel,Male,Latino,Mexican,Protagonist,False,True,"the photo of H ctor in his coat pocket, gears turning in his mind. 97.","the photo of H ctor in his coat pocket, gears turning in his mind. 97."
Miguel,Male,Latino,Mexican,Protagonist,False,True,De la Cruz crumples the marigold petal.,De la Cruz crumples the marigold petal.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Security! De la Cruz's guards appear in the doorway.,Security! De la Cruz's guards appear in the doorway.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,extending his stay. The guards grab Miguel by the shoulder.,extending his stay. The guards grab Miguel by the shoulder.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,And H ctor was my best friend. Miguel goes pale.,And H ctor was my best friend. Miguel goes pale.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Success doesn't come     for free, understand. Miguel is dragged away.","Success does not come     for free, understand. Miguel is dragged away."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"No, NO! The guards drag Miguel out the back of de la Cruz's mansion.","No, NO! The guards drag Miguel out the back of de la Cruz's mansion."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Let go! They throw him into a cenote, an inescapable sinkhole behind the estate.","Let go! They throw him into a cenote, an inescapable sinkhole behind the estate."
Miguel,Male,Latino,Mexican,Protagonist,False,True,98. He falls four stories and splashes into the pool at the stone island in the center.,98. He falls four stories and splashes into the pool at the stone island in the center.
Miguel,Male,Latino,Mexican,Protagonist,False,True,go home! Miguel collapses on the stone island. transition is almost complete.,go home! Miguel collapses on the stone island. transition is almost complete.
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor?,H ctor?
Hector,Male,Latino,Mexican,Supporting,True,True,Kid?,Kid?
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Oh, H ctor! is overcome with shame.","Oh, H ctor! is overcome with shame."
Miguel,Male,Latino,Mexican,Protagonist,False,True,back to my family-- H ctor tries to calm him but Miguel is shaking.,back to my family-- H ctor tries to calm him but Miguel is shaking.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"They told me not to be like de la Cruz, but I didn't listen--","They told me not to be like de la Cruz, but I did not listen--"
Miguel,Male,Latino,Mexican,Protagonist,False,True,I told them I didn't care if they was on their stupid ofrenda. 99.,I told them I did not care if they was on their stupid ofrenda. 99.
Hector,Male,Latino,Mexican,Supporting,True,True,okay.,okay.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I told them I didn't care. Suddenly, a golden flicker flutters through H ctor's bones, and he falls to his knees.","I told them I did not care. Suddenly, a golden flicker flutters through H ctor's bones, and he falls to his knees."
Hector,Male,Latino,Mexican,Supporting,True,True,Hhuuh!,Hhuuh!
Hector,Male,Latino,Mexican,Supporting,True,True,Miguel looks at H ctor with concern.,Miguel looks at H ctor with concern.
Miguel,Male,Latino,Mexican,Protagonist,False,True,Who?,Who?
Miguel,Male,Latino,Mexican,Protagonist,False,True,She's the reason you wanted to,She is the reason you wanted to
Hector,Male,Latino,Mexican,Supporting,True,True,(beat) I never should have left Santa I wish I could tell her that her he loved her so much. (beat) A chill runs through Miguel.,I never should have left Santa I wish I could tell her that her he loved her so much.  A chill runs through Miguel.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Coco? Miguel reaches into his hoodie and pulls out the photo of Imelda, Coco, and the faceless musician. like he's seen a ghost. 100.","Coco? Miguel reaches into his hoodie and pulls out the photo of Imelda, Coco, and the faceless musician. like he is seen a ghost. 100."
Miguel,Male,Latino,Mexican,Protagonist,False,True,Gears turn in both of their heads.,Gears turn in both of their heads.
Hector,Male,Latino,Mexican,Supporting,True,True,I always hoped I'd see her again. (beat) You know the worst part? (beat) Even if I never got to see Coco in least one day I'd see her here. (beat) But she's the last person who,I always hoped I would see her again.  You know the worst part?  Even if I never got to see Coco in least one day I would see her here.  But she is the last person who
Hector,Male,Latino,Mexican,Supporting,True,True,H ctor is quiet for a moment.,H ctor is quiet for a moment.
Hector,Male,Latino,Mexican,Supporting,True,True,"You know, I wrote her a song once. We used to sing it every night at the same time, no matter how far time. 101. H ctor sings softly, plaintively. DISSOLVE TO: FLASHBACK:","You know, I wrote her a song once. We used to sing it every night at the same time, no matter how far time. 101. H ctor sings softly, plaintively. DISSOLVE TO: FLASHBACK:"
Miguel,Male,Latino,Mexican,Protagonist,False,True,(beat) (MORE) 102.,102.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"You should be the one the world remembers, not de la Cruz!","You should be the one the world remembers, not de la Cruz!"
Hector,Male,Latino,Mexican,Supporting,True,True,"I didn't write ""Remember Me"" for I'm a pretty sorry excuse for a great-great grandpa.","I did not write ""Remember Me"" for I am a pretty sorry excuse for a great-great grandpa."
Miguel,Male,Latino,Mexican,Protagonist,False,True,thought I was related to a,thought I was related to a
Miguel,Male,Latino,Mexican,Protagonist,False,True,"My whole life, there's been and I never knew where it came from. (beat) (beat) I'm proud we're family! Miguel looks up defiantly at the hole in the cenote.","My whole life, there is been and I never knew where it came from.   I am proud we are family! Miguel looks up defiantly at the hole in the cenote."
Miguel,Male,Latino,Mexican,Protagonist,False,True,I'm proud to be his family! TRRRRRAI-HAY-HAY-HAY-HAAAY! H ctor perks up.,I am proud to be his family! TRRRRRAI-HAY-HAY-HAY-HAAAY! H ctor perks up.
Hector,Male,Latino,Mexican,Supporting,True,True,TRRRRRRAAAAAI-HAAAI-HAAAAAY! I'm proud to be HIS family! They trade off their gritos until the cenote echoes with the Suddenly they hear a distant howling.,TRRRRRRAAAAAI-HAAAI-HAAAAAY! I am proud to be HIS family! They trade off their gritos until the cenote echoes with the Suddenly they hear a distant howling.
Miguel,Male,Latino,Mexican,Protagonist,False,True,Dante?,Dante?
Miguel,Male,Latino,Mexican,Protagonist,False,True,peeks down through the hole and gives a powerful roar.,peeks down through the hole and gives a powerful roar.
Hector,Male,Latino,Mexican,Supporting,True,True,Imelda!,Imelda!
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,(icy) H ctor.,H ctor.
Hector,Male,Latino,Mexican,Supporting,True,True,"Pepita flies out of the cenote; Imelda, H ctor, Miguel, and Miguel, wind in his hair, hugs Dante fiercely.","Pepita flies out of the cenote; Imelda, H ctor, Miguel, and Miguel, wind in his hair, hugs Dante fiercely."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Dante, you knew he was my Pap real spirit guide! (doggy-praise) are! eyes, neon patterns spread outward from the dog's paws. Dante begins to freak out.","Dante, you knew he was my Pap real spirit guide!  are! eyes, neon patterns spread outward from the dog's paws. Dante begins to freak out."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Dante! 104. But then he's back up, flapping goofily and barking his head off, a full-blown spirit guide! Pepita flies in, landing in a small plaza where the other Riveras wait.","Dante! 104. But then he is back up, flapping goofily and barking his head off, a full-blown spirit guide! Pepita flies in, landing in a small plaza where the other Riveras wait."
Papa Julio,Male,Latino,Mexican,Supporting,False,True,"Look, there they are! The Dead Riveras come rushing up.","Look, there they are! The Dead Riveras come rushing up."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"goodness we found you in time! Imelda's eyes fall on H ctor, who holds his hat in his hands sheepishly.","goodness we found you in time! Imelda's eyes fall on H ctor, who holds his hat in his hands sheepishly."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,turn you away?,turn you away?
Hector,Male,Latino,Mexican,Supporting,True,True,Imelda--,Imelda--
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"in life, not in death! (beat) I spent decades protecting my spends five minutes with you and I have to fish him out of a sinkhole! Miguel steps between Imelda and H ctor. 105.","in life, not in death!  I spent decades protecting my spends five minutes with you and I have to fish him out of a sinkhole! Miguel steps between Imelda and H ctor. 105."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I wasn't in there `cause of H ctor. He was in there `cause of me. (beat) He was just trying to get me important than family. Mam  Imelda looks at H ctor, shocked to hear the sentiment.","I was not in there `because of H ctor. He was in there `because of me.  He was just trying to get me important than family. Mam  Imelda looks at H ctor, shocked to hear the sentiment."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I'm ready to accept your But first, I need to find de la","I am ready to accept your But first, I need to find de la"
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,What?,What?
Miguel,Male,Latino,Mexican,Protagonist,False,True,part of our family--,part of our family--
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,He left this family!,He left this family!
Miguel,Male,Latino,Mexican,Protagonist,False,True,"He tried to go home to you and him! Startled, she looks to H ctor for confirmation.","He tried to go home to you and him! Startled, she looks to H ctor for confirmation."
Hector,Male,Latino,Mexican,Supporting,True,True,"It's true, Imelda. Imelda wrestles with her emotions.","It is true, Imelda. Imelda wrestles with her emotions."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,leave me alone with a child to raise and I'm just supposed to forgive you?,leave me alone with a child to raise and I am just supposed to forgive you?
Hector,Male,Latino,Mexican,Supporting,True,True,"Imelda, I-- gasps. 106.","Imelda, I-- gasps. 106."
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor?,H ctor?
Miguel,Male,Latino,Mexican,Protagonist,False,True,But we shouldn't forget him.,But we should not forget him.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"(to H ctor) Coco to forget you too, but--","Coco to forget you too, but--"
Hector,Male,Latino,Mexican,Supporting,True,True,"This is my fault, not yours. (beat) I'm sorry, Imelda. Mam  Imelda, holding in her emotions, turns to Miguel.","This is my fault, not yours.  I am sorry, Imelda. Mam  Imelda, holding in her emotions, turns to Miguel."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Miguel, if we help you get his more music?","Miguel, if we help you get his more music?"
Miguel,Male,Latino,Mexican,Protagonist,False,True,Family comes first.,Family comes first.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,will help you. Miguel smiles.,will help you. Miguel smiles.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,(to Miguel) So how do we get to de la Cruz? Miguel furrows his brow.,So how do we get to de la Cruz? Miguel furrows his brow.
Miguel,Male,Latino,Mexican,Protagonist,False,True,107. Crowds are congregated at de la Cruz's Sunrise Spectacular their seats as the lights begin to dim.,107. Crowds are congregated at de la Cruz's Sunrise Spectacular their seats as the lights begin to dim.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Gracias Frida! The Dead Riveras congregate in a hidden backstage corridor,","Gracias Frida! The Dead Riveras congregate in a hidden backstage corridor,"
Miguel,Male,Latino,Mexican,Protagonist,False,True,Ow! Imelda is tangled up in her outfit.,Ow! Imelda is tangled up in her outfit.
Hector,Male,Latino,Mexican,Supporting,True,True,"Here, let me help you with--","Here, let me help you with--"
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Don't touch me. The family joins together in a huddle. 108.,Do not touch me. The family joins together in a huddle. 108.
Miguel,Male,Latino,Mexican,Protagonist,False,True,Everyone clear on the plan?,Everyone clear on the plan?
Papa Julio,Male,Latino,Mexican,Supporting,False,True,Give it to Miguel.,Give it to Miguel.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Send Miguel home.,Send Miguel home.
Hector,Male,Latino,Mexican,Supporting,True,True,Got your petals? way out of the corridor.,Got your petals? way out of the corridor.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Now, we just have to find de la Cruz-- Right around the corner is de la Cruz who turns with a smile.","Now, we just have to find de la Cruz-- Right around the corner is de la Cruz who turns with a smile."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Yes?,Yes?
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Ah! The family stops in their tracks, still hidden from de la","Ah! The family stops in their tracks, still hidden from de la"
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Don't I know you? Imelda pulls off her shoe and slaps de la Cruz across the face with it.,Do not I know you? Imelda pulls off her shoe and slaps de la Cruz across the face with it.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,That's for murdering the love of my life!,That is for murdering the love of my life!
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,(disoriented) Who the? H ctor leaps out from around the corner.,Who the? H ctor leaps out from around the corner.
Hector,Male,Latino,Mexican,Supporting,True,True,She's talking about me! (to Imelda) I'm the love of your life? 109.,She is talking about me!  I am the love of your life? 109.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,you.,you.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Imelda slaps de la Cruz again.,Imelda slaps de la Cruz again.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,And that's for trying to murder my grandson!,And that is for trying to murder my grandson!
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Grandson? Now Miguel leaps out of the corridor.,Grandson? Now Miguel leaps out of the corridor.
Miguel,Male,Latino,Mexican,Protagonist,False,True,She's talking about me! De la Cruz sees the three of them and puts the pieces together.,She is talking about me! De la Cruz sees the three of them and puts the pieces together.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,H ctor? Miguel sees the photo in de la Cruz's pocket.,H ctor? Miguel sees the photo in de la Cruz's pocket.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"The photo! The rest of the Riveras emerge from the corridor. Outnumbered, de la Cruz turns and runs.","The photo! The rest of the Riveras emerge from the corridor. Outnumbered, de la Cruz turns and runs."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,After him! De la Cruz knocks over a group of giant sugar skull dancers. He emerges at a full sprint to where his rising platform is set up.,After him! De la Cruz knocks over a group of giant sugar skull dancers. He emerges at a full sprint to where his rising platform is set up.
Hector,Male,Latino,Mexican,Supporting,True,True,110.,110.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,I don't know WHAT I said!,I do not know WHAT I said!
Miguel,Male,Latino,Mexican,Protagonist,False,True,A brawl ensues between the family and the guards. De la Cruz runs to a stage door.,A brawl ensues between the family and the guards. De la Cruz runs to a stage door.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Miguel turns toward Imelda but is chased by guards. the stage. De la Cruz hurries up the stairs after her. Miguel is detained by a security guard when Dante flies in Victoria, and T a Rosita hurry up the stairs after de la Cruz.","Miguel turns toward Imelda but is chased by guards. the stage. De la Cruz hurries up the stairs after her. Miguel is detained by a security guard when Dante flies in Victoria, and T a Rosita hurry up the stairs after de la Cruz."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Hurry, come on! Pap  Julio, T o Oscar, and T o Felipe block the guards from following the others.","Hurry, come on! Pap  Julio, T o Oscar, and T o Felipe block the guards from following the others."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Get her off the stage! His guards hustle onto the stage, scaling the set to get to her.","Get her off the stage! His guards hustle onto the stage, scaling the set to get to her."
Miguel,Male,Latino,Mexican,Protagonist,False,True,Sing! Mam  Imelda looks down and sees Miguel in the wing.,Sing! Mam  Imelda looks down and sees Miguel in the wing.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"SING! Imelda, seeing that the guards are approaching, closes her eyes, grasps the mic, and follows Miguel's instructions.","SING! Imelda, seeing that the guards are approaching, closes her eyes, grasps the mic, and follows Miguel's instructions."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"(singing) AY DE M , LLORONA 112.","AY DE M , LLORONA 112."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"AY DE M , LLORONA The guards reach the edge of her spotlight but stop short, not wanting to interrupt the performance. Imelda takes the spotlight with her as she descends the on","AY DE M , LLORONA The guards reach the edge of her spotlight but stop short, not wanting to interrupt the performance. Imelda takes the spotlight with her as she descends the on"
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE. NO DEJAR  DE QUERERTE! As H ctor accompanies Imelda, she becomes more confident. The audience begins to clap. De la Cruz grunts in frustration. Soon, the stage conductor joins with more instrumentation, which kicks into high gear.","Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE. NO DEJAR  DE QUERERTE! As H ctor accompanies Imelda, she becomes more confident. The audience begins to clap. De la Cruz grunts in frustration. Soon, the stage conductor joins with more instrumentation, which kicks into high gear."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"ME SUB  AL PINO M S ALTO, LLORONA, A VER SI TE DIVISABA. She doubles down on her performance, taking the spotlight with her as she moves to put distance between her and the guards. Imelda continues to vamp, trying to navigate away from the spotlight, he runs away.","ME SUB  AL PINO M S ALTO, LLORONA, A VER SI TE DIVISABA. She doubles down on her performance, taking the spotlight with her as she moves to put distance between her and the guards. Imelda continues to vamp, trying to navigate away from the spotlight, he runs away."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"COMO EL PINO ERA TIERNO, LLORONA AL VERME LLORAR, LLORABA. (MORE) 113.","COMO EL PINO ERA TIERNO, LLORONA AL VERME LLORAR, LLORABA.  113."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"AY DE M , LLORONA, LLORONA, She heads to leave the stage when she is stopped by a hand on goes wild. DE LA CRUZ/MAM  IMELDA AY DE M , LLORONA, LLORONA He dances Imelda around the stage, all the while trying to get to H ctor's photo. DE LA CRUZ/MAM  IMELDA Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE.","AY DE M , LLORONA, LLORONA, She heads to leave the stage when she is stopped by a hand on goes wild. DE LA CRUZ/MAM  IMELDA AY DE M , LLORONA, LLORONA He dances Imelda around the stage, all the while trying to get to H ctor's photo. DE LA CRUZ/MAM  IMELDA Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE. NO DEJAR  DE QUERERTE!","Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE. NO DEJAR  DE QUERERTE!"
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Let go of me!,Let go of me!
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"NO DEJAR  DE QUERERTE! At the finale of the song, Imelda stomps her heel into de la runs off stage with the photo.","NO DEJAR  DE QUERERTE! At the finale of the song, Imelda stomps her heel into de la runs off stage with the photo."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"I forgot what that felt like. impropriety, pulls away from him awkwardly.","I forgot what that felt like. impropriety, pulls away from him awkwardly."
Hector,Male,Latino,Mexican,Supporting,True,True,"side, clears his throat. 114.","side, clears his throat. 114."
Miguel,Male,Latino,Mexican,Protagonist,False,True,Ahem.,Ahem.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Oh! her petal.,Oh! her petal.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Miguel, I give you my blessing. The petal glows.","Miguel, I give you my blessing. The petal glows."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"(beat) Miguel looks slightly saddened, anticipating the condition.","Miguel looks slightly saddened, anticipating the condition."
Miguel,Male,Latino,Mexican,Protagonist,False,True,Imelda smiles.,Imelda smiles.
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,family loves you.,family loves you.
Hector,Male,Latino,Mexican,Supporting,True,True,You're going home.,You are going home.
