Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,well. The guards drag H ctor through a wide doorway.,well. The guards drag H ctor through a wide doorway.,"{'neg': 0.19, 'neu': 0.6, 'pos': 0.21, 'compound': 0.0516}",0.0516,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,"no, NO! alone with de la Cruz.","no, NO! alone with de la Cruz.","{'neg': 0.65, 'neu': 0.35, 'pos': 0.0, 'compound': -0.7525}",-0.7525,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,You were going to give me your,You were going to give me your,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"De la Cruz pulls up a marigold petal, but hesitates.","De la Cruz pulls up a marigold petal, but hesitates.","{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Miguel, my reputation, it is very","Miguel, my reputation, it is very","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,songs?,songs?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"the photo of H ctor in his coat pocket, gears turning in his mind. 97.","the photo of H ctor in his coat pocket, gears turning in his mind. 97.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,De la Cruz crumples the marigold petal.,De la Cruz crumples the marigold petal.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Security! De la Cruz's guards appear in the doorway.,Security! De la Cruz's guards appear in the doorway.,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4003}",0.4003,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,extending his stay. The guards grab Miguel by the shoulder.,extending his stay. The guards grab Miguel by the shoulder.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,And H ctor was my best friend. Miguel goes pale.,And H ctor was my best friend. Miguel goes pale.,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.8126}",0.8126,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Success doesn't come     for free, understand. Miguel is dragged away.","Success does not come     for free, understand. Miguel is dragged away.","{'neg': 0.25, 'neu': 0.513, 'pos': 0.237, 'compound': 0.2018}",0.2018,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"No, NO! The guards drag Miguel out the back of de la Cruz's mansion.","No, NO! The guards drag Miguel out the back of de la Cruz's mansion.","{'neg': 0.4, 'neu': 0.6, 'pos': 0.0, 'compound': -0.745}",-0.745,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Let go! They throw him into a cenote, an inescapable sinkhole behind the estate.","Let go! They throw him into a cenote, an inescapable sinkhole behind the estate.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,98. He falls four stories and splashes into the pool at the stone island in the center.,98. He falls four stories and splashes into the pool at the stone island in the center.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,go home! Miguel collapses on the stone island. transition is almost complete.,go home! Miguel collapses on the stone island. transition is almost complete.,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.3595}",-0.3595,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor?,H ctor?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,Kid?,Kid?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Oh, H ctor! is overcome with shame.","Oh, H ctor! is overcome with shame.","{'neg': 0.404, 'neu': 0.596, 'pos': 0.0, 'compound': -0.5255}",-0.5255,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,back to my family-- H ctor tries to calm him but Miguel is shaking.,back to my family-- H ctor tries to calm him but Miguel is shaking.,"{'neg': 0.139, 'neu': 0.748, 'pos': 0.112, 'compound': -0.1027}",-0.1027,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"They told me not to be like de la Cruz, but I didn't listen--","They told me not to be like de la Cruz, but I did not listen--","{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.1419}",-0.1419,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,I told them I didn't care if they was on their stupid ofrenda. 99.,I told them I did not care if they was on their stupid ofrenda. 99.,"{'neg': 0.354, 'neu': 0.646, 'pos': 0.0, 'compound': -0.7208}",-0.7208,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,okay.,okay.,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}",0.2263,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I told them I didn't care. Suddenly, a golden flicker flutters through H ctor's bones, and he falls to his knees.","I told them I did not care. Suddenly, a golden flicker flutters through H ctor's bones, and he falls to his knees.","{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.3875}",-0.3875,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,Hhuuh!,Hhuuh!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,Miguel looks at H ctor with concern.,Miguel looks at H ctor with concern.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Who?,Who?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,She's the reason you wanted to,She is the reason you wanted to,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,(beat) I never should have left Santa I wish I could tell her that her he loved her so much. (beat) A chill runs through Miguel.,I never should have left Santa I wish I could tell her that her he loved her so much.  A chill runs through Miguel.,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.765}",0.765,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Coco? Miguel reaches into his hoodie and pulls out the photo of Imelda, Coco, and the faceless musician. like he's seen a ghost. 100.","Coco? Miguel reaches into his hoodie and pulls out the photo of Imelda, Coco, and the faceless musician. like he is seen a ghost. 100.","{'neg': 0.085, 'neu': 0.778, 'pos': 0.137, 'compound': 0.1027}",0.1027,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,Gears turn in both of their heads.,Gears turn in both of their heads.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,I always hoped I'd see her again. (beat) You know the worst part? (beat) Even if I never got to see Coco in least one day I'd see her here. (beat) But she's the last person who,I always hoped I would see her again.  You know the worst part?  Even if I never got to see Coco in least one day I would see her here.  But she is the last person who,"{'neg': 0.072, 'neu': 0.877, 'pos': 0.051, 'compound': -0.1901}",-0.1901,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,H ctor is quiet for a moment.,H ctor is quiet for a moment.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"You know, I wrote her a song once. We used to sing it every night at the same time, no matter how far time. 101. H ctor sings softly, plaintively. DISSOLVE TO: FLASHBACK:","You know, I wrote her a song once. We used to sing it every night at the same time, no matter how far time. 101. H ctor sings softly, plaintively. DISSOLVE TO: FLASHBACK:","{'neg': 0.07, 'neu': 0.895, 'pos': 0.035, 'compound': -0.2732}",-0.2732,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,(beat) (MORE) 102.,102.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"You should be the one the world remembers, not de la Cruz!","You should be the one the world remembers, not de la Cruz!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"I didn't write ""Remember Me"" for I'm a pretty sorry excuse for a great-great grandpa.","I did not write ""Remember Me"" for I am a pretty sorry excuse for a great-great grandpa.","{'neg': 0.082, 'neu': 0.633, 'pos': 0.285, 'compound': 0.4939}",0.4939,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,thought I was related to a,thought I was related to a,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"My whole life, there's been and I never knew where it came from. (beat) (beat) I'm proud we're family! Miguel looks up defiantly at the hole in the cenote.","My whole life, there is been and I never knew where it came from.   I am proud we are family! Miguel looks up defiantly at the hole in the cenote.","{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.5255}",0.5255,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,I'm proud to be his family! TRRRRRAI-HAY-HAY-HAY-HAAAY! H ctor perks up.,I am proud to be his family! TRRRRRAI-HAY-HAY-HAY-HAAAY! H ctor perks up.,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.5696}",0.5696,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,TRRRRRRAAAAAI-HAAAI-HAAAAAY! I'm proud to be HIS family! They trade off their gritos until the cenote echoes with the Suddenly they hear a distant howling.,TRRRRRRAAAAAI-HAAAI-HAAAAAY! I am proud to be HIS family! They trade off their gritos until the cenote echoes with the Suddenly they hear a distant howling.,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.5696}",0.5696,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,Dante?,Dante?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,peeks down through the hole and gives a powerful roar.,peeks down through the hole and gives a powerful roar.,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}",0.4215,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,Imelda!,Imelda!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,(icy) H ctor.,H ctor.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Pepita flies out of the cenote; Imelda, H ctor, Miguel, and Miguel, wind in his hair, hugs Dante fiercely.","Pepita flies out of the cenote; Imelda, H ctor, Miguel, and Miguel, wind in his hair, hugs Dante fiercely.","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}",0.4939,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Dante, you knew he was my Pap real spirit guide! (doggy-praise) are! eyes, neon patterns spread outward from the dog's paws. Dante begins to freak out.","Dante, you knew he was my Pap real spirit guide!  are! eyes, neon patterns spread outward from the dog's paws. Dante begins to freak out.","{'neg': 0.124, 'neu': 0.816, 'pos': 0.06, 'compound': -0.4184}",-0.4184,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Dante! 104. But then he's back up, flapping goofily and barking his head off, a full-blown spirit guide! Pepita flies in, landing in a small plaza where the other Riveras wait.","Dante! 104. But then he is back up, flapping goofily and barking his head off, a full-blown spirit guide! Pepita flies in, landing in a small plaza where the other Riveras wait.","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.3887}",0.3887,Positive 😊
Papa Julio,Male,Latino,Mexican,Supporting,False,True,"Look, there they are! The Dead Riveras come rushing up.","Look, there they are! The Dead Riveras come rushing up.","{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.68}",-0.68,Negative 😡
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"goodness we found you in time! Imelda's eyes fall on H ctor, who holds his hat in his hands sheepishly.","goodness we found you in time! Imelda's eyes fall on H ctor, who holds his hat in his hands sheepishly.","{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.5093}",0.5093,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,turn you away?,turn you away?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,Imelda--,Imelda--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"in life, not in death! (beat) I spent decades protecting my spends five minutes with you and I have to fish him out of a sinkhole! Miguel steps between Imelda and H ctor. 105.","in life, not in death!  I spent decades protecting my spends five minutes with you and I have to fish him out of a sinkhole! Miguel steps between Imelda and H ctor. 105.","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.5761}",0.5761,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I wasn't in there `cause of H ctor. He was in there `cause of me. (beat) He was just trying to get me important than family. Mam  Imelda looks at H ctor, shocked to hear the sentiment.","I was not in there `because of H ctor. He was in there `because of me.  He was just trying to get me important than family. Mam  Imelda looks at H ctor, shocked to hear the sentiment.","{'neg': 0.064, 'neu': 0.886, 'pos': 0.05, 'compound': -0.128}",-0.128,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I'm ready to accept your But first, I need to find de la","I am ready to accept your But first, I need to find de la","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.3716}",0.3716,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,What?,What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,part of our family--,part of our family--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,He left this family!,He left this family!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"He tried to go home to you and him! Startled, she looks to H ctor for confirmation.","He tried to go home to you and him! Startled, she looks to H ctor for confirmation.","{'neg': 0.117, 'neu': 0.883, 'pos': 0.0, 'compound': -0.2481}",-0.2481,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,"It's true, Imelda. Imelda wrestles with her emotions.","It is true, Imelda. Imelda wrestles with her emotions.","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}",0.4215,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,leave me alone with a child to raise and I'm just supposed to forgive you?,leave me alone with a child to raise and I am just supposed to forgive you?,"{'neg': 0.196, 'neu': 0.675, 'pos': 0.129, 'compound': -0.0258}",-0.0258,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Imelda, I-- gasps. 106.","Imelda, I-- gasps. 106.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor?,H ctor?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,But we shouldn't forget him.,But we should not forget him.,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.2498}",0.2498,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"(to H ctor) Coco to forget you too, but--","Coco to forget you too, but--","{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,"This is my fault, not yours. (beat) I'm sorry, Imelda. Mam  Imelda, holding in her emotions, turns to Miguel.","This is my fault, not yours.  I am sorry, Imelda. Mam  Imelda, holding in her emotions, turns to Miguel.","{'neg': 0.136, 'neu': 0.803, 'pos': 0.061, 'compound': -0.3565}",-0.3565,Negative 😡
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Miguel, if we help you get his more music?","Miguel, if we help you get his more music?","{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}",0.4019,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,Family comes first.,Family comes first.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,will help you. Miguel smiles.,will help you. Miguel smiles.,"{'neg': 0.0, 'neu': 0.341, 'pos': 0.659, 'compound': 0.7003}",0.7003,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,(to Miguel) So how do we get to de la Cruz? Miguel furrows his brow.,So how do we get to de la Cruz? Miguel furrows his brow.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,107. Crowds are congregated at de la Cruz's Sunrise Spectacular their seats as the lights begin to dim.,107. Crowds are congregated at de la Cruz's Sunrise Spectacular their seats as the lights begin to dim.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Gracias Frida! The Dead Riveras congregate in a hidden backstage corridor,","Gracias Frida! The Dead Riveras congregate in a hidden backstage corridor,","{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.68}",-0.68,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,Ow! Imelda is tangled up in her outfit.,Ow! Imelda is tangled up in her outfit.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Here, let me help you with--","Here, let me help you with--","{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}",0.4019,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Don't touch me. The family joins together in a huddle. 108.,Do not touch me. The family joins together in a huddle. 108.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Everyone clear on the plan?,Everyone clear on the plan?,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.3818}",0.3818,Positive 😊
Papa Julio,Male,Latino,Mexican,Supporting,False,True,Give it to Miguel.,Give it to Miguel.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Send Miguel home.,Send Miguel home.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,Got your petals? way out of the corridor.,Got your petals? way out of the corridor.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Now, we just have to find de la Cruz-- Right around the corner is de la Cruz who turns with a smile.","Now, we just have to find de la Cruz-- Right around the corner is de la Cruz who turns with a smile.","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Yes?,Yes?,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Ah! The family stops in their tracks, still hidden from de la","Ah! The family stops in their tracks, still hidden from de la","{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.2244}",-0.2244,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Don't I know you? Imelda pulls off her shoe and slaps de la Cruz across the face with it.,Do not I know you? Imelda pulls off her shoe and slaps de la Cruz across the face with it.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,That's for murdering the love of my life!,That is for murdering the love of my life!,"{'neg': 0.291, 'neu': 0.443, 'pos': 0.266, 'compound': -0.1007}",-0.1007,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,(disoriented) Who the? H ctor leaps out from around the corner.,Who the? H ctor leaps out from around the corner.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,She's talking about me! (to Imelda) I'm the love of your life? 109.,She is talking about me!  I am the love of your life? 109.,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.6696}",0.6696,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,you.,you.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Imelda slaps de la Cruz again.,Imelda slaps de la Cruz again.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,And that's for trying to murder my grandson!,And that is for trying to murder my grandson!,"{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.7177}",-0.7177,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Grandson? Now Miguel leaps out of the corridor.,Grandson? Now Miguel leaps out of the corridor.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,She's talking about me! De la Cruz sees the three of them and puts the pieces together.,She is talking about me! De la Cruz sees the three of them and puts the pieces together.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,H ctor? Miguel sees the photo in de la Cruz's pocket.,H ctor? Miguel sees the photo in de la Cruz's pocket.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"The photo! The rest of the Riveras emerge from the corridor. Outnumbered, de la Cruz turns and runs.","The photo! The rest of the Riveras emerge from the corridor. Outnumbered, de la Cruz turns and runs.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,After him! De la Cruz knocks over a group of giant sugar skull dancers. He emerges at a full sprint to where his rising platform is set up.,After him! De la Cruz knocks over a group of giant sugar skull dancers. He emerges at a full sprint to where his rising platform is set up.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,110.,110.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,I don't know WHAT I said!,I do not know WHAT I said!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,A brawl ensues between the family and the guards. De la Cruz runs to a stage door.,A brawl ensues between the family and the guards. De la Cruz runs to a stage door.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Miguel turns toward Imelda but is chased by guards. the stage. De la Cruz hurries up the stairs after her. Miguel is detained by a security guard when Dante flies in Victoria, and T a Rosita hurry up the stairs after de la Cruz.","Miguel turns toward Imelda but is chased by guards. the stage. De la Cruz hurries up the stairs after her. Miguel is detained by a security guard when Dante flies in Victoria, and T a Rosita hurry up the stairs after de la Cruz.","{'neg': 0.078, 'neu': 0.854, 'pos': 0.068, 'compound': -0.1154}",-0.1154,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Hurry, come on! Pap  Julio, T o Oscar, and T o Felipe block the guards from following the others.","Hurry, come on! Pap  Julio, T o Oscar, and T o Felipe block the guards from following the others.","{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.4926}",-0.4926,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Get her off the stage! His guards hustle onto the stage, scaling the set to get to her.","Get her off the stage! His guards hustle onto the stage, scaling the set to get to her.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Sing! Mam  Imelda looks down and sees Miguel in the wing.,Sing! Mam  Imelda looks down and sees Miguel in the wing.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"SING! Imelda, seeing that the guards are approaching, closes her eyes, grasps the mic, and follows Miguel's instructions.","SING! Imelda, seeing that the guards are approaching, closes her eyes, grasps the mic, and follows Miguel's instructions.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"(singing) AY DE M , LLORONA 112.","AY DE M , LLORONA 112.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"AY DE M , LLORONA The guards reach the edge of her spotlight but stop short, not wanting to interrupt the performance. Imelda takes the spotlight with her as she descends the on","AY DE M , LLORONA The guards reach the edge of her spotlight but stop short, not wanting to interrupt the performance. Imelda takes the spotlight with her as she descends the on","{'neg': 0.081, 'neu': 0.814, 'pos': 0.105, 'compound': -0.0505}",-0.0505,Negative 😡
